title,street,city,state,postal_code,country,lat,lng,categories
42411 - Shree PVR Hotel & Lodge,"BreadCrumbs Bakery, 989, 11th Main Road, Vijaya Bank Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",Bengaluru,Karnataka,560076,India,12.8924659,77.6110583,shops
41010 - Bhumi Spirits,"Devarachikkanahalli Road, Arakere, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",Bengaluru,Karnataka,560076,India,12.8878891,77.6105623,shops
11782 - Wine World - KEB Colony Banashankari,"5th Main Road, Banashankari, Kathriguppe, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560085, India",Bengaluru,Karnataka,560085,India,12.9308873,77.5541626,shops
14111 - Honey Dew Drop Spirits - Banashamkari,"Janatha Bazaar, Outer Ring Road, Katriguppe, Kathriguppe, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560085, India",Bengaluru,Karnataka,560085,India,12.9284627,77.5459259,shops
3486 - Wine world - Chikkalsandra,"C.S. Hospital, Subramaniapura Main Road, Minaz Nagara, Padmanabhanagara, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560063, India",Bengaluru,Karnataka,560063,India,12.9117795,77.5526373,shops
18502 - Pegs Uttarahalli,"Reliance Fresh, Dr. Vishnuvardhan Road, Subramanyapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560061, India",Bengaluru,Karnataka,560061,India,12.9067461,77.5457033,shops
10349 - Wine Paradise,"Venkateshwara Clinic, Dr. Vishnuvardhan Road, Subramanyapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560061, India",Bengaluru,Karnataka,560061,India,12.9066841,77.5448863,shops
14323 - Scotch Yard - Gublala,"Scoth Yard, Subramanyapura Main Road, Subramanyapura, Anjanapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",Bengaluru,Karnataka,560062,India,12.8909554,77.54212,shops
13372 - SBL Liquors - Kanakpura Road,"Vajarahalli Main Road, Ganigarapalya, Talagattapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",Bengaluru,Karnataka,560062,India,12.8740462,77.5404283,shops
19984 - N&B Liquors - Kanakapura Road,"Narayana Nagara, Vasanthapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",Bengaluru,Karnataka,560062,India,12.886212,77.5584652,shops
709 - Metro Cash and Carry Kanakpura,"Metro, Kanakapura Road, Yelachenahalli, Vasanthapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560111, India",Bengaluru,Karnataka,560111,India,12.8931554,77.5665717,shops
41847 - Pegs Kanakapura Road,"HDFC Bank, Kanakapura Road, Yelachenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560111, India",Bengaluru,Karnataka,560111,India,12.8944553,77.5684613,shops
44614 - kick tonic,"Kakkal Kai Ruchi, Amruth Nagar Main Road, Konanakunte, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",Bengaluru,Karnataka,560062,India,12.8865428,77.5658501,shops
18672 - Rekha Scotch Yard- JP Nagar,"Dhara Spa JP Nagar, Chunchagatta Main Road, Eshwara Layout, Bheereshwara Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.8914748,77.5772708,shops
40812 - Laxmi Scotch Yard - JP Nagar 8th Phase,"Sri Basaveshwara Cycle Mart, Kothnur Main Road, Kothnur, Kothanur, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",Bengaluru,Karnataka,560076,India,12.8763634,77.5840766,shops
11538 - Laxmi Scotch Yard - JP Nagar 7th Phase,"Coffee Stories, Kothnur Main Road, Kothnur, RBI Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India",,Karnataka,,India,12.887062,77.5820329,shops
41858 - Liquor House - JP Nagar,"The Kadubu Canteen, 473, Kothnur Main Road, RBI Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.8895973,77.5817659,shops
10849 - All About Liquor - Jayanagar,"East End Main Road, Canara Bank Colony, Tilak Nagar, Tilak Nagara, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560041, India",Bengaluru,Karnataka,560041,India,12.9226035,77.5969921,shops
2076 - Sri Rama wines,"Dharmagiri Ward, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560070, India",Bengaluru,Karnataka,560070,India,12.9194883,77.5739184,shops
42450 - Watering Hole - BTM Layout,"29th Main Road, Bilekahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",Bengaluru,Karnataka,560076,India,12.9053704,77.6092899,shops
19179 - Sharaabhi,"BLR Chakna Bar, Panathur Main Road, Kaverappa Layout, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.9365445,77.7036773,shops
1142 - PRIYA BAR AND RESTAURANT,"Iron Hill Bengaluru, Tulsi Theatre Road, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560037, India",Bengaluru,Karnataka,560037,India,12.9510247,77.6978266,shops
18068 - Guru greens Garden bar and restaurant,"Guru Greens Family Restaurant, Bannerghatta Road, Doddakammanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India",Bengaluru,Karnataka,560083,India,12.8540812,77.5887984,shops
42098 - Corner Spirit - Murgeshpalya,"Srinidhi Residency, 1st Cross Road, Kaveri Nagara, Konena Agrahara, Bengaluru Central City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560017, India",Bengaluru,Karnataka,560017,India,12.9568076,77.6537265,shops
41199 - SVR - Devarachikkanahalli,"12th A Main Road, Hongasandra, Bommanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",Bengaluru,Karnataka,560068,India,12.9004966,77.6224903,shops
18479 - Total spirits,"Vasan Eye Care Hospital, Rajarajeswari Nagar, Kenchenahalli Main Road, Ideal Homes Layout, Rajarajeshwari Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India",Bengaluru,Karnataka,560098,India,12.9317431,77.5155925,shops
45881 - liquor house,"Halage Vaderahalli, Kenchenahalli Main Road, Srinivasapura, Rajarajeshwari Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India",Bengaluru,Karnataka,560098,India,12.9190363,77.5136936,shops
14195 - Prasanna Wines,"80 Feet Road, BEML Layout 3rd Stage, Rajarajeshwari Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India",Bengaluru,Karnataka,560098,India,12.9153769,77.5148207,shops
43043 - Liquor Station Boarding & Lodging,"ECE Department, Dr. Vishnuvardhan Road, Bangarappa Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India",Bengaluru,Karnataka,560098,India,12.9029995,77.5177681,shops
12116 - Athithi grand hotel,"Athithi Grand, Kanakapura Road, Vasanthapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560111, India",Bengaluru,Karnataka,560111,India,12.8914491,77.5648286,shops
16980 - Bottluxy BG Road,"Domino's, Cave Temple Road, Hulimavu, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",Bengaluru,Karnataka,560076,India,12.8765167,77.5963646,shops
11221 - SLR K 2,"Doddathoguru, Electronic City, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",Bengaluru,Karnataka,560100,India,12.8503363,77.6559979,shops
40590 - Scotch Yard Wines- JP Nagar,"8th Main Road, KSRTC Layout, JP Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.9146433,77.5951183,shops
10246 - My Spirits - Kumaraswamy Layout,"Thalassery Restaurant, 14th Main Road, Kumaraswamy Layout 1st Stage, Kane Muneshwara Ward, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560111, India",Bengaluru,Karnataka,560111,India,12.9074391,77.5638893,shops
41818 - Liquor House - Bellary Road,"Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560092, India",Bengaluru,Karnataka,560092,India,13.068124,77.5926248,shops
45489 - NA,"1552,1553, 19th Main Road, Agara, Sector 1, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9210018,77.6451151,shops
43043 - LIQUOR SATION BOARDING & LODGING,"ECE Department, Dr. Vishnuvardhan Road, Bangarappa Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India",Bengaluru,Karnataka,560098,India,12.9029237,77.5178323,shops
40665 - Toit Indiranagar,"Indian Biryani, Sri Krishna Temple Road, Old Binnamangala, Indiranagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560038, India",Bengaluru,Karnataka,560038,India,12.979279,77.641525,shops
16101 - Drops Indiranagar,"Salarpuria Landmark, 100 Feet Road, Babasaheb Colony, Kodihalli, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560008, India",Bengaluru,Karnataka,560008,India,12.9637589,77.6417119,shops
982 - Dennis bar,"Denny's, 6th Main Road, JP Nagar 3rd Phase, J.P Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.9164468,77.5968446,shops
19179 - NA,"BLR Chakna Bar, Panathur Main Road, Kaverappa Layout, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.936507,77.7036673,shops
18609 - NA,"369, 14th Cross Road, Upper Palace Orchard, Sadashiva Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560080, India",Bengaluru,Karnataka,560080,India,13.0089492,77.5809417,shops
Bramble 2 Panathur,"BLR Chakna Bar, Panathur Main Road, Kaverappa Layout, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.9365918,77.7036386,shops
"Gulp Cocktails and Kitchen, Banashankari","HDFC Bank, 30th Main Road, Sarakki, JP Nagar 1st Phase, Shakambarinagara, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.9092337,77.5816955,shops
45328 - Arun SpritsÂ Zone,"Chokkanahalli Road, Chokkanahalli, Sampigehalli, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",Bengaluru,Karnataka,560064,India,13.0808782,77.6258057,shops
"WATERING HOLE, BTM Layout","29th Main Road, Bilekahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",Bengaluru,Karnataka,560076,India,12.9053655,77.6092964,shops
16980 - Bottle Store - BG Road,"Sangeetha, Bannerghatta Road, Arekere, Doresanipalya, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",Bengaluru,Karnataka,560076,India,12.8902206,77.5978012,shops
2898 - Metro Cash and Carry,"Building 1, Tumkur Road, Goraguntepalya, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India",,Karnataka,,India,13.0145888,77.5553063,shops
12116 - NA,"Athithi Grand, Kanakapura Road, Vasanthapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560111, India",Bengaluru,Karnataka,560111,India,12.8913134,77.5651407,shops
13982 - U B SPIRITS,"Baggana UB Spirits, 5th Main Road, MCHS Colony, Sector 6, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",Bengaluru,Karnataka,560102,India,12.9133132,77.6324703,shops
11311 - KMC Liquors - Hegde Nagar,"Silver County Road, Choodasandra, Bengaluru, Anekal, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.8944396,77.6631401,shops
15059 - Shravanya Spirit Junction - JP Nagar,"100 Pipers, 9th Cross Road, Sarakki, JP Nagar 2nd Phase, JP Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.9103185,77.5915081,shops
40773 - Madhuloka - Bellandur,"Reliance Centro, Bellandur Main Road, Green Glen Layout, Bellanduru, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.9261086,77.6753316,shops
15690 - Mileinium bar,"Zudio, 24th Main Road, Sarakki, JP Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.9073473,77.5858694,shops
16692 - NA,"CV Raman Rasthe, Banashankari 6th Stage - 3rd Block, Banashankari 6th Stage, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",Bengaluru,Karnataka,560062,India,12.8870757,77.5156439,shops
40988 - Global Spirits - RR Nagar,"Veturi Child Health Centre, 12th Cross Road, Kenchenahalli, Rajarajeshwari Nagar, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India",Bengaluru,Karnataka,560098,India,12.9262274,77.5156083,shops
12350 - Laxmi Scotch Yard - Uthrahalli Main Road,"Dr. Vishnuvardhan Road, Channasandra, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560098, India",Bengaluru,Karnataka,560098,India,12.9031367,77.522595,shops
42260 - Yuki- JP Nagar,"Kalpaney, Outer Ring Road, Dollars Colony, JP Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.9059842,77.589719,shops
12448 - SLR E Mahalakshmi Wines,"Ramdev medicals, Doddakammanahalli Main Road, Nobo Nagar, Kothnur, Bengaluru South City Corporation, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",Bengaluru,Karnataka,560076,India,12.866933,77.5979574,shops
19707 - Pegs JP Nagar,"The Studs Sports Bar + Grill, Outer Ring Road, Dollars Colony, JP Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.9068147,77.5983873,shops
16106 - Drops Sarjapur,"Brindavan Serenity, Central Jail Road, Kaikondrahalli, Haralur, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560035, India",Bengaluru,Karnataka,560035,India,12.9086012,77.6762405,shops
16105 - Drops Electronics City,"Hulimangala Main Road, Hulimangala, Anekal, Bengaluru Urban, Karnataka, 560100, India",Bengaluru,Karnataka,560100,India,12.8407521,77.6441622,shops
20115 - Liquor Station,"Salon, Outer Ring Road, Bhuvaneshwari Nagar, Banashankari, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560085, India",Bengaluru,Karnataka,560085,India,12.9237061,77.5537586,shops
16255 - Tag Bar And Restaurant,"Devanahalli, Devanahalli taluku, Bengaluru Rural, Karnataka, 562110, India",Bengaluru,Karnataka,562110,India,13.2625198,77.7163581,shops
16103 - Drops BEL Road,"Hao Chi, New BEL Road, MLA Layout, RMV 2nd Stage, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560094, India",Bengaluru,Karnataka,560094,India,13.035039,77.5677938,shops
19302 - High Spirits (GKVK),"Shell, Bellary Road, Byatarayanapura, Sahakaranagara, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India",,Karnataka,,India,13.0717942,77.5932016,shops
18664 - Surya teja Liquor,"Rachenahalli Main Road, Arkavathy Layout 11th Block, Bengaluru North City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560045, India",Bengaluru,Karnataka,560045,India,13.0587933,77.6266417,shops
44867 - NA,"Kidzon, 24th Main Road, Sarakki, JP Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.9033683,77.5857476,shops
1412 - Thirumala Wines (Ganganagar),"CBI, CBI Road, RBI Colony, RT Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India",Bengaluru,Karnataka,560032,India,13.0269568,77.5863213,shops
10799 - Metro Cash and Carry pvt ltd,"Metro, Kanakapura Road, Sarakki, Eshwara Layout, Konanakunte, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India",,Karnataka,,India,12.8929106,77.5666711,shops
19490 - Liquor Junction - Kodichikkenhalli,"Coral Waters, Kodichikkanahalli Road, Mahaveer Marvel Apartments, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India",Bengaluru,Karnataka,560076,India,12.8976728,77.6131685,shops
16949 - House of Spirits - Seegahalli,"Udupi Cafe, Whitefield - Hoskote Road, Shigehalli, Seegehalli, Bangalore East, Bengaluru Urban, Karnataka, 560067, India",Bengaluru,Karnataka,560067,India,13.0154385,77.7618358,shops
"18556 - Shilpa Bar & Restaurant- Unique Liqour, Boganahalli","Prime Cut, Gear School road, Bhoganahalli, Panathur, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560103, India",Bengaluru,Karnataka,560103,India,12.9206011,77.6960576,shops
18525 - Drops JP Nagar,"Kidzon, 24th Main Road, Sarakki, JP Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",Bengaluru,Karnataka,560078,India,12.903398,77.5855507,shops
42404 - Alcool & Cubes,"Saint John's Church Road, Sindhi Colony, Frazer Town, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560005, India",Bengaluru,Karnataka,560005,India,12.9884895,77.6175889,shops
Amacio Wines - Siolim,"Tarchi, Madla Bhat Rd, Siolim, Oshal, Goa 403517",Siolim,Goa,403517,India ,15.6315319,73.7623036,shops
Bobby Wine Shop - Anjuna,"House no- 1486, Survey no-549/18, Bhatin, Bardez, Anjuna, Goa 403509",Anjuna,Goa,403509,India ,15.5926243,73.7570691,shops
Bottoms Up,"KB-67, Shop No. 29, milroc kadamba plateau, bainguinim Neura-O-Pequeno, Tiswadi, Old Goa, Goa 403402",Old Goa,Goa,403402,India ,15.4863314,73.7625751,shops
Capital Wine Calangute,"HQ27+2PF, MDR 10, Porba Vaddo, Khobra Waddo, Calangute, Goa 403516",Calangute,Goa,403516,India ,15.5500561,73.7617338,shops
Casa Barretto - Panjim,"Mammai Kamat Building, Rua José Falcão, Near Municipal Garden, Altinho, Panaji, Goa 403001",Panaji,Goa,403001,India ,15.4996407,73.8265533,shops
D'Mellos K4 Supermarket -Colva,"Shop No 402/1, A B, C D, Colva Beach Rd, Fatona, Colva, Goa 403708",Colva,Goa,403708,India ,15.1817179,73.8810697,shops
Govekar Wine - Assagao,"Socol waddo, next to Vinayak Restaurant, Assagao, Goa 403507",Assagao,Goa,403507,India ,15.5973846,73.770133,shops
Hysun Wine Store- Candolim,"GQCV+679, Pilerne - Candolim Rd, Saipem, Candolim, Marra, Goa 403511",Candolim,Goa,403511,India ,15.5205452,73.7906711,shops
Karma Retails-Liquor Vault Porvorim,"Liquor vault. Hemisphere, opp. mall de goa, Porvorim, Goa 403521",Porvorim,Goa,403521,India ,15.5267356,73.8256432,shops
Premdatta Traders-Wine Store,"Palolem Main road,Nagorcem,Canacona, Canacona, Goa 403702",Canacona,Goa,403702,India ,15.0109229,74.0296806,shops
Red Rose Wine - Palolem,"Palolem, Canacona, Goa 403702",Canacona,Goa,403702,India ,15.013079,74.0199902,shops
Refined Liquids,"Soares waddi, Shree Ganeshpuri, Shivoli, Siolim, Goa 403507",Siolim,Goa,403507,India ,15.613724,73.8001866,shops
Savitri Wine Shop Chapora,"Mapusa - Anjuna - Chapora Road Deul Wada, Bardez, Corner, Chapora, Anjuna, Goa 403509",Chapora,Goa,403509,India ,15.599696,73.7405556,shops
Selmel Wine Store Siolim,"Shop No. - 10, St. Anthony Community Centre, Iqrez Waddo, Siolim, Goa 403517",Siolim,Goa,403517,India ,15.6136789,73.7680947,shops
Toms Wine & Liquor,"Shop No, FRXF+973, 1 & 2, General Bernardo Guedes Rd, Near Municipal Market, Panaji, Goa 403001",Panaji,Goa,403001,India ,15.4986448,73.8207487,shops
Vihaan Wine Anjuna,"1446/2, Bhattim, North Goa, Arpora, Aguada - Siolim Rd, Bardez, Anjuna, Goa 403509",Anjuna,Goa,403509,India ,15.5939394,73.7571159,shops
World Of Wine - Panjim,"CHS- Phase I, St Inez Rd, near Caculo Mall, Caculo Enclave, Santa Inez, Panaji, Goa 403001",Panaji,Goa,403001,India ,15.4869403,73.815664,shops
Golden Anchor Benaulim,"GF S-1, Osia Bliss, Salcete, Pulvaddo, Benaulim, Goa 403707",Benaulim,Goa,403707,India ,15.2608966,73.9442954,shops
